Periodo,Grupo,Producto,Super,Precio
2025-06-01,Limpieza Del Hogar,jabon para ropa en barra Primor (unidad 200 grs.),Tienda Inglesa,35.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Drive (paquete 800 grs.),FarmaGlobal,178.5
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Drive (paquete 800 grs.),Red Expres,169.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Drive (paquete 800 grs.),Red Market,149.5
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Drive (paquete 800 grs.),Tienda Inglesa,134.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Devoto,198.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Disco,198.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),El Clon,189.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),El Dorado,197.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),FarmaGlobal,229.6
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Farmashop,179.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Macro,184.8
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Micro Macro,199.6
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Red Expres,199.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Red Market,199.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Ta - Ta,198.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Tienda Inglesa,204.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Devoto,156.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Disco,151.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),El Dorado,154.9
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),FarmaGlobal,175.5
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Farmashop,142.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Red Expres,159.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Red Market,149.4
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),San Roque,152.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Ta - Ta,155.0
2025-06-01,Limpieza Del Hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Tienda Inglesa,116.2
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Marca Propia Envase 900 cc,Devoto,99.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Marca Propia Envase 900 cc,Devoto Express,99.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Marca Propia Envase 900 cc,Disco,99.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Marca Propia Envase 900 cc,Ta - Ta,95.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Marca Propia Envase 900 cc,Tienda Inglesa,103.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Devoto,119.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Devoto Express,123.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Disco,119.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,El Dorado,119.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Frog,130.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Kinko,120.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Expres,115.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Market,115.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Ta - Ta,119.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Tienda Inglesa,126.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,El Clon,85.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,El Dorado,89.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Macro,91.49
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Micro Macro,96.98
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Expres,94.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Market,89.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Ta - Ta,97.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Tienda Inglesa,107.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto,99.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto Express,102.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Disco,99.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,El Clon,95.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,El Dorado,98.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Frog,131.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Kinko,102.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Macro,97.97
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Micro Macro,97.97
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Expres,105.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Market,100.5
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Ta - Ta,105.0
2025-03-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Tienda Inglesa,109.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto,129.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto Express,133.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Disco,129.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,El Clon,105.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,El Dorado,129.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Macro,115.54
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Micro Macro,122.47
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Red Expres,129.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Red Market,105.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Ta - Ta,129.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Tienda Inglesa,149.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Devoto,139.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Devoto Express,143.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Disco,139.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,El Dorado,139.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Frog,135.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Kinko,145.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Expres,140.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Market,139.5
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Ta - Ta,143.0
2025-03-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Tienda Inglesa,145.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Devoto,75.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Devoto Express,77.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Disco,75.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,El Clon,68.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,El Dorado,69.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Red Expres,73.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Red Market,69.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Ta - Ta,79.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Tienda Inglesa,91.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Devoto,79.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Devoto Express,81.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Disco,79.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,El Clon,68.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,El Dorado,69.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Frog,90.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Kinko,90.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Expres,69.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Market,74.45
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Ta - Ta,85.0
2025-03-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Tienda Inglesa,80.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto,59.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto Express,61.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Disco,59.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Clon,60.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Dorado,59.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Frog,57.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Kinko,64.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Macro,59.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Micro Macro,59.5
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Expres,57.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Market,57.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Ta - Ta,59.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Tienda Inglesa,60.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto,75.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto Express,75.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Disco,75.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Clon,72.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Dorado,74.9
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Frog,68.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Red Expres,73.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Ta - Ta,74.0
2025-03-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Tienda Inglesa,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Devoto,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Devoto Express,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Disco,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",El Clon,75.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",El Dorado,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Farmashop,80.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Macro,73.99
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Micro Macro,73.99
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Red Expres,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Red Market,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Ta - Ta,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Tienda Inglesa,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Devoto,59.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Devoto Express,61.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Disco,59.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Clon,60.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Dorado,59.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Macro,59.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Micro Macro,59.5
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Red Expres,57.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Red Market,57.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Ta - Ta,59.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Tienda Inglesa,60.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Devoto,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Devoto Express,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Disco,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",El Clon,75.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",El Dorado,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Farmashop,80.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Macro,73.99
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Micro Macro,73.99
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Red Expres,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Red Market,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Ta - Ta,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Salus 2,25 lts",Tienda Inglesa,74.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Devoto,64.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Devoto Express,64.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Disco,64.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",El Clon,65.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",El Dorado,64.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Red Expres,67.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Red Market,64.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Ta - Ta,70.0
2025-03-01,Alimentos Y Bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Tienda Inglesa,59.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Devoto,130.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Devoto Express,130.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Disco,130.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,El Clon,125.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,El Dorado,119.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Macro,119.69
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Micro Macro,119.69
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Red Expres,120.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Red Market,119.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Ta - Ta,133.0
2025-03-01,Alimentos Y Bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Tienda Inglesa,133.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Devoto,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Devoto Express,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Disco,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",El Dorado,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Farmashop,147.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Macro,137.01
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Micro Macro,137.01
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Red Expres,135.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Red Market,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Ta - Ta,137.0
2025-03-01,Alimentos Y Bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Tienda Inglesa,137.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Devoto,379.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Devoto Express,390.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Disco,379.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Macro,382.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Micro Macro,382.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Red Expres,299.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Red Market,309.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,289.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,355.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Disco,279.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Macro,407.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Micro Macro,407.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Red Expres,309.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,369.0
2025-03-01,Alimentos Y Bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,289.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Disco,55.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,El Clon,45.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Frog,50.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Macro,48.79
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Micro Macro,48.79
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Red Expres,48.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Red Market,48.95
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Ta - Ta,55.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Tienda Inglesa,57.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Devoto,79.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Devoto Express,81.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Disco,69.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,El Dorado,69.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Kinko,75.0
2025-03-01,Alimentos Y Bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Red Expres,72.0
